pc_time_iso,esp_timestamp_us,pulse_count,rpm
2026-04-11T17:17:24.371741,1311725390,52,62400.0
2026-04-11T17:17:24.612160,1311925390,45,54000.0
2026-04-11T17:17:24.851915,1312125390,40,48000.0
2026-04-11T17:17:25.032224,1312325390,33,39600.0
2026-04-11T17:17:25.211830,1312525390,28,33600.0
2026-04-11T17:17:25.391651,1312725390,26,31200.0
2026-04-11T17:17:25.632051,1312925390,26,31200.0
2026-04-11T17:17:25.812310,1313125390,23,27600.0
2026-04-11T17:17:25.991844,1313325390,25,30000.0
2026-04-11T17:17:26.233221,1313525390,26,31200.0
2026-04-11T17:17:26.411979,1313725390,27,32400.0
2026-04-11T17:17:26.592621,1313925390,27,32400.0
2026-04-11T17:17:26.831332,1314175392,26,31200.0
2026-04-11T17:17:27.013689,1314375390,27,32400.0
2026-04-11T17:17:27.251760,1314575390,30,36000.0
2026-04-11T17:17:27.431840,1314775390,29,34800.0
2026-04-11T17:17:27.611681,1314975390,27,32400.0
2026-04-11T17:17:27.851859,1315175390,26,31200.0
2026-04-11T17:17:28.040934,1315375390,24,28800.0
2026-04-11T17:17:28.211956,1315575390,24,28800.0
2026-04-11T17:17:28.451138,1315775390,24,28800.0
2026-04-11T17:17:28.630858,1315975390,21,25200.0
2026-04-11T17:17:28.874492,1316175390,21,25200.0
2026-04-11T17:17:29.050776,1316375390,21,25200.0
2026-04-11T17:17:29.231940,1316575390,19,22800.0
2026-04-11T17:17:29.474239,1316775390,20,24000.0
2026-04-11T17:17:29.651905,1316975390,20,24000.0
2026-04-11T17:17:29.834291,1317175390,37,44400.0
2026-04-11T17:17:30.072078,1317375390,45,54000.0
2026-04-11T17:17:30.258231,1317575390,51,61200.0
2026-04-11T17:17:30.500299,1317775390,60,72000.0
2026-04-11T17:17:30.673021,1317975390,68,81600.0
2026-04-11T17:17:30.865015,1318175390,76,91200.0
2026-04-11T17:17:31.093231,1318425394,79,94800.0
2026-04-11T17:17:31.272745,1318625390,81,97200.0
2026-04-11T17:17:31.455642,1318825390,83,99600.0
2026-04-11T17:17:31.692176,1319025390,85,102000.0
2026-04-11T17:17:31.883835,1319225390,90,108000.0
2026-04-11T17:17:32.117875,1319425390,89,106800.0
2026-04-11T17:17:32.298543,1319625390,86,103200.0
2026-04-11T17:17:32.473021,1319825390,94,112800.0
2026-04-11T17:17:32.718709,1320025390,99,118800.0
2026-04-11T17:17:32.891872,1320225390,101,121200.0
2026-04-11T17:17:33.078143,1320425390,97,116400.0
2026-04-11T17:17:33.314048,1320625390,98,117600.0
2026-04-11T17:17:33.493130,1320825390,110,132000.0
2026-04-11T17:17:33.737907,1321025390,114,136800.0
2026-04-11T17:17:33.911834,1321225390,110,132000.0
2026-04-11T17:17:34.092593,1321425390,106,127200.0
2026-04-11T17:17:34.332266,1321625390,109,130800.0
2026-04-11T17:17:34.512449,1321825390,115,138000.0
2026-04-11T17:17:34.693211,1322025390,116,139200.0
2026-04-11T17:17:34.966369,1322225390,117,140400.0
2026-04-11T17:17:35.134496,1322475399,114,136800.0
2026-04-11T17:17:35.352993,1322675390,112,134400.0
2026-04-11T17:17:35.532003,1322875390,108,129600.0
2026-04-11T17:17:35.711626,1323075390,103,123600.0
2026-04-11T17:17:35.950974,1323275390,96,115200.0
2026-04-11T17:17:36.131723,1323475390,93,111600.0
2026-04-11T17:17:36.312432,1323675390,98,117600.0
2026-04-11T17:17:36.552866,1323875390,103,123600.0
2026-04-11T17:17:36.732908,1324075390,105,126000.0
2026-04-11T17:17:36.911946,1324275390,105,126000.0
2026-04-11T17:17:37.155007,1324475390,104,124800.0
2026-04-11T17:17:37.331339,1324675390,106,127200.0
2026-04-11T17:17:37.572482,1324875390,108,129600.0
2026-04-11T17:17:37.751557,1325075390,103,123600.0
2026-04-11T17:17:37.939914,1325275390,100,120000.0
2026-04-11T17:17:38.172918,1325475390,100,120000.0
2026-04-11T17:17:38.352003,1325675390,101,121200.0
2026-04-11T17:17:38.591191,1325875390,108,129600.0
2026-04-11T17:17:38.771708,1326075390,115,138000.0
2026-04-11T17:17:38.951893,1326275390,115,138000.0
2026-04-11T17:17:39.251435,1326525397,110,132000.0
2026-04-11T17:17:39.372246,1326725390,103,123600.0
2026-04-11T17:17:39.552827,1326925390,99,118800.0
2026-04-11T17:17:39.791987,1327125390,100,120000.0
2026-04-11T17:17:40.032871,1327325390,98,117600.0
2026-04-11T17:17:40.152681,1327525390,96,115200.0
2026-04-11T17:17:40.391717,1327725390,96,115200.0
2026-04-11T17:17:40.572155,1327925390,92,110400.0
2026-04-11T17:17:40.811794,1328125390,90,108000.0
2026-04-11T17:17:40.991923,1328325390,88,105600.0
2026-04-11T17:17:41.172091,1328525390,83,99600.0
2026-04-11T17:17:41.412632,1328725390,84,100800.0
2026-04-11T17:17:41.592005,1328925390,90,108000.0
2026-04-11T17:17:41.771892,1329125390,96,115200.0
2026-04-11T17:17:42.013741,1329325390,94,112800.0
2026-04-11T17:17:42.198532,1329525390,86,103200.0
2026-04-11T17:17:42.432713,1329725390,78,93600.0
2026-04-11T17:17:42.611543,1329925390,74,88800.0
2026-04-11T17:17:42.791624,1330125390,76,91200.0
2026-04-11T17:17:43.031346,1330325390,79,94800.0
2026-04-11T17:17:43.212381,1330525390,86,103200.0
2026-04-11T17:17:43.391700,1330775394,94,112800.0
2026-04-11T17:17:43.631794,1330975390,96,115200.0
2026-04-11T17:17:43.811809,1331175390,95,114000.0
2026-04-11T17:17:44.052367,1331375390,94,112800.0
2026-04-11T17:17:44.230919,1331575390,93,111600.0
2026-04-11T17:17:44.411122,1331775390,91,109200.0
2026-04-11T17:17:44.651617,1331975390,106,127200.0
2026-04-11T17:17:44.832087,1332175390,122,146400.0
2026-04-11T17:17:45.013037,1332375390,126,151200.0
2026-04-11T17:17:45.252091,1332575390,130,156000.0
2026-04-11T17:17:45.432771,1332775390,133,159600.0
2026-04-11T17:17:45.673064,1332975390,128,153600.0
2026-04-11T17:17:45.853181,1333175390,118,141600.0
2026-04-11T17:17:46.033351,1333375390,111,133200.0
2026-04-11T17:17:46.272352,1333575390,105,126000.0
2026-04-11T17:17:46.452025,1333775390,111,133200.0
2026-04-11T17:17:46.631474,1333975390,114,136800.0
2026-04-11T17:17:46.871385,1334175390,114,136800.0
2026-04-11T17:17:47.051905,1334375390,116,139200.0
2026-04-11T17:17:47.351348,1334575390,114,136800.0
2026-04-11T17:17:47.471017,1334775390,115,138000.0
2026-04-11T17:17:47.651570,1335025393,113,135600.0
2026-04-11T17:17:47.951644,1335225390,118,141600.0
2026-04-11T17:17:48.072051,1335425390,120,144000.0
2026-04-11T17:17:48.251424,1335625390,121,145200.0
2026-04-11T17:17:48.551800,1335825390,122,146400.0
2026-04-11T17:17:48.671269,1336025390,113,135600.0
2026-04-11T17:17:48.912497,1336225390,113,135600.0
2026-04-11T17:17:49.091805,1336425390,110,132000.0
2026-04-11T17:17:49.271642,1336625390,115,138000.0
2026-04-11T17:17:49.630370,1336825390,118,141600.0
2026-04-11T17:17:49.691229,1337025390,113,135600.0
2026-04-11T17:17:49.871434,1337225391,107,128400.0
2026-04-11T17:17:50.113245,1337425390,103,123600.0
2026-04-11T17:17:50.291869,1337625390,99,118800.0
2026-04-11T17:17:50.531712,1337825390,93,111600.0
2026-04-11T17:17:50.711546,1338025390,88,105600.0
2026-04-11T17:17:50.891432,1338225390,82,98400.0
2026-04-11T17:17:51.132812,1338425390,74,88800.0
2026-04-11T17:17:51.311551,1338625390,67,80400.0
2026-04-11T17:17:51.491761,1338825390,60,72000.0
2026-04-11T17:17:51.733251,1339025390,58,69600.0
2026-04-11T17:17:51.911422,1339275392,57,68400.0
2026-04-11T17:17:52.151167,1339475390,62,74400.0
2026-04-11T17:17:52.331713,1339675390,71,85200.0
2026-04-11T17:17:52.511492,1339875390,85,102000.0
2026-04-11T17:17:52.754406,1340075390,80,96000.0
2026-04-11T17:17:52.937391,1340275390,84,100800.0
2026-04-11T17:17:53.115413,1340475390,88,105600.0
2026-04-11T17:17:53.411029,1340675390,96,115200.0
2026-04-11T17:17:53.531010,1340875390,103,123600.0
2026-04-11T17:17:53.771075,1341075390,122,146400.0
2026-04-11T17:17:54.011906,1341275390,128,153600.0
2026-04-11T17:17:54.131230,1341475390,132,158400.0
2026-04-11T17:17:54.372884,1341675391,131,157200.0
2026-04-11T17:17:54.551387,1341875390,124,148800.0
2026-04-11T17:17:54.735739,1342075390,122,146400.0
2026-04-11T17:17:54.971305,1342275390,115,138000.0
2026-04-11T17:17:55.151136,1342475390,90,108000.0
2026-04-11T17:17:55.392062,1342675390,68,81600.0
2026-04-11T17:17:55.572454,1342875390,61,73200.0
2026-04-11T17:17:55.751844,1343075390,63,75600.0
2026-04-11T17:17:55.991671,1343275390,60,72000.0
2026-04-11T17:17:56.171993,1343525393,55,66000.0
2026-04-11T17:17:56.352344,1343725390,45,54000.0
2026-04-11T17:17:56.590946,1343925390,38,45600.0
2026-04-11T17:17:56.772332,1344125390,35,42000.0
2026-04-11T17:17:56.951598,1344325390,31,37200.0
2026-04-11T17:17:57.192715,1344525390,36,43200.0
2026-04-11T17:17:57.372451,1344725390,40,48000.0
2026-04-11T17:17:57.611874,1344925390,47,56400.0
2026-04-11T17:17:57.792021,1345125390,64,76800.0
2026-04-11T17:17:57.972636,1345325390,79,94800.0
2026-04-11T17:17:58.273343,1345525390,88,105600.0
2026-04-11T17:17:58.451990,1345725390,97,116400.0
2026-04-11T17:17:58.571403,1345925390,100,120000.0
2026-04-11T17:17:58.810840,1346125390,114,136800.0
2026-04-11T17:17:58.991329,1346325390,127,152400.0
2026-04-11T17:17:59.231455,1346525390,131,157200.0
2026-04-11T17:17:59.411318,1346725390,144,172800.0
2026-04-11T17:17:59.591349,1346925390,144,172800.0
2026-04-11T17:17:59.832729,1347125390,143,171600.0
2026-04-11T17:18:00.011761,1347325390,139,166800.0
2026-04-11T17:18:00.203688,1347525390,144,172800.0
2026-04-11T17:18:00.438824,1347775393,144,172800.0
2026-04-11T17:18:00.611737,1347975390,143,171600.0
2026-04-11T17:18:00.852223,1348175390,142,170400.0
2026-04-11T17:18:01.031732,1348375390,133,159600.0
2026-04-11T17:18:01.212038,1348575390,127,152400.0
2026-04-11T17:18:01.511220,1348775390,119,142800.0
2026-04-11T17:18:01.631629,1348975390,113,135600.0
2026-04-11T17:18:01.871469,1349175390,109,130800.0
2026-04-11T17:18:02.052656,1349375390,102,122400.0
2026-04-11T17:18:02.231970,1349575390,98,117600.0
2026-04-11T17:18:02.472039,1349775390,91,109200.0
2026-04-11T17:18:02.651889,1349975390,78,93600.0
2026-04-11T17:18:02.832459,1350175390,78,93600.0
2026-04-11T17:18:03.078548,1350375390,72,86400.0
2026-04-11T17:18:03.251267,1350575390,63,75600.0
2026-04-11T17:18:03.431150,1350775390,56,67200.0
2026-04-11T17:18:03.670910,1350975390,54,64800.0
2026-04-11T17:18:03.851909,1351175390,59,70800.0
2026-04-11T17:18:04.091649,1351375390,64,76800.0
2026-04-11T17:18:04.273428,1351575390,71,85200.0
2026-04-11T17:18:04.451665,1351775390,69,82800.0
2026-04-11T17:18:04.692787,1352025392,64,76800.0
2026-04-11T17:18:04.934361,1352225390,70,84000.0
2026-04-11T17:18:05.052512,1352425390,72,86400.0
2026-04-11T17:18:05.291388,1352625390,77,92400.0
2026-04-11T17:18:05.471256,1352825390,84,100800.0
2026-04-11T17:18:05.772008,1353025390,84,100800.0
2026-04-11T17:18:06.011057,1353225390,90,108000.0
2026-04-11T17:18:06.071909,1353425390,96,115200.0
2026-04-11T17:18:06.312384,1353625391,101,121200.0
2026-04-11T17:18:06.492499,1353825390,101,121200.0
2026-04-11T17:18:06.672035,1354025390,99,118800.0
2026-04-11T17:18:06.912158,1354225390,98,117600.0
2026-04-11T17:18:07.093096,1354425390,92,110400.0
2026-04-11T17:18:07.272348,1354625390,84,100800.0
2026-04-11T17:18:07.512256,1354825390,72,86400.0
2026-04-11T17:18:07.691990,1355025390,61,73200.0
2026-04-11T17:18:07.931221,1355225390,50,60000.0
2026-04-11T17:18:08.112073,1355425390,42,50400.0
2026-04-11T17:18:08.291381,1355625390,34,40800.0
2026-04-11T17:18:08.533025,1355825390,33,39600.0
2026-04-11T17:18:08.711917,1356025390,32,38400.0
2026-04-11T17:18:08.891397,1356275421,33,39600.0
2026-04-11T17:18:09.131643,1356475390,30,36000.0
2026-04-11T17:18:09.313693,1356675390,29,34800.0
2026-04-11T17:18:09.551388,1356875390,36,43200.0
2026-04-11T17:18:09.732024,1357075390,36,43200.0
2026-04-11T17:18:09.911780,1357275390,38,45600.0
2026-04-11T17:18:10.152394,1357475390,43,51600.0
2026-04-11T17:18:10.331088,1357675390,51,61200.0
2026-04-11T17:18:10.510829,1357875390,58,69600.0
2026-04-11T17:18:10.751655,1358075390,70,84000.0
2026-04-11T17:18:10.931914,1358275390,79,94800.0
2026-04-11T17:18:11.171947,1358475390,82,98400.0
2026-04-11T17:18:11.351513,1358675390,84,100800.0
2026-04-11T17:18:11.531386,1358875390,86,103200.0
2026-04-11T17:18:11.773711,1359075390,86,103200.0
2026-04-11T17:18:11.952775,1359275390,94,112800.0
2026-04-11T17:18:12.131821,1359475390,98,117600.0
2026-04-11T17:18:12.372480,1359675390,96,115200.0
2026-04-11T17:18:12.550653,1359875390,94,112800.0
2026-04-11T17:18:12.791570,1360075390,88,105600.0
2026-04-11T17:18:12.970883,1360275390,83,99600.0
2026-04-11T17:18:13.151161,1360525426,84,100800.0
2026-04-11T17:18:13.391377,1360725390,88,105600.0
2026-04-11T17:18:13.571003,1360925390,92,110400.0
2026-04-11T17:18:13.751764,1361125390,86,103200.0
2026-04-11T17:18:13.991218,1361325390,84,100800.0
2026-04-11T17:18:14.186131,1361525390,87,104400.0
2026-04-11T17:18:14.411405,1361725390,94,112800.0
2026-04-11T17:18:14.591496,1361925390,98,117600.0
2026-04-11T17:18:14.771563,1362125390,97,116400.0
2026-04-11T17:18:15.014163,1362325390,96,115200.0
2026-04-11T17:18:15.191357,1362525390,99,118800.0
2026-04-11T17:18:15.372410,1362725390,103,123600.0
2026-04-11T17:18:15.611143,1362925390,106,127200.0
2026-04-11T17:18:15.791544,1363125390,101,121200.0
2026-04-11T17:18:16.032849,1363325390,93,111600.0
2026-04-11T17:18:16.224192,1363525390,94,112800.0
2026-04-11T17:18:16.391330,1363725390,97,116400.0
2026-04-11T17:18:16.631754,1363925390,99,118800.0
2026-04-11T17:18:16.811913,1364125390,101,121200.0
2026-04-11T17:18:16.991948,1364325390,99,118800.0
2026-04-11T17:18:17.231200,1364525390,104,124800.0
2026-04-11T17:18:17.411545,1364775470,105,126000.0
2026-04-11T17:18:17.650949,1364975390,108,129600.0
2026-04-11T17:18:17.830692,1365175390,106,127200.0
2026-04-11T17:18:18.012503,1365375390,100,120000.0
2026-04-11T17:18:18.252424,1365575390,96,115200.0
2026-04-11T17:18:18.433126,1365775390,102,122400.0
2026-04-11T17:18:18.611820,1365975390,108,129600.0
2026-04-11T17:18:18.850462,1366175390,110,132000.0
2026-04-11T17:18:19.032026,1366375390,108,129600.0
2026-04-11T17:18:19.211185,1366575390,107,128400.0
2026-04-11T17:18:19.450999,1366775390,106,127200.0
2026-04-11T17:18:19.630750,1366975390,108,129600.0
2026-04-11T17:18:19.872022,1367175390,110,132000.0
2026-04-11T17:18:20.051265,1367375390,114,136800.0
2026-04-11T17:18:20.231106,1367575390,113,135600.0
2026-04-11T17:18:20.471141,1367775390,108,129600.0
2026-04-11T17:18:20.650553,1367975390,117,140400.0
2026-04-11T17:18:20.830677,1368175390,122,146400.0
2026-04-11T17:18:21.078164,1368375390,125,150000.0
2026-04-11T17:18:21.250872,1368575390,131,157200.0
2026-04-11T17:18:21.491124,1368775390,132,158400.0
2026-04-11T17:18:21.671382,1369025464,133,159600.0
2026-04-11T17:18:21.852200,1369225390,133,159600.0
2026-04-11T17:18:22.095092,1369425390,136,163200.0
2026-04-11T17:18:22.270712,1369625390,140,168000.0
2026-04-11T17:18:22.450421,1369825390,137,164400.0
2026-04-11T17:18:22.693950,1370025390,141,169200.0
2026-04-11T17:18:22.871472,1370225392,139,166800.0
2026-04-11T17:18:23.111086,1370425390,134,160800.0
2026-04-11T17:18:23.291204,1370625390,136,163200.0
2026-04-11T17:18:23.471413,1370825390,139,166800.0
2026-04-11T17:18:23.711942,1371025390,144,172800.0
2026-04-11T17:18:23.890755,1371225390,142,170400.0
2026-04-11T17:18:24.072293,1371425390,138,165600.0
2026-04-11T17:18:24.311235,1371625390,136,163200.0
2026-04-11T17:18:24.491595,1371825390,134,160800.0
2026-04-11T17:18:24.732181,1372025390,129,154800.0
2026-04-11T17:18:24.911563,1372225390,119,142800.0
2026-04-11T17:18:25.092337,1372425390,108,129600.0
2026-04-11T17:18:25.331630,1372625390,103,123600.0
2026-04-11T17:18:25.511651,1372825390,98,117600.0
2026-04-11T17:18:25.690492,1373075397,96,115200.0
2026-04-11T17:18:25.931850,1373275390,90,108000.0
2026-04-11T17:18:26.112444,1373475390,81,97200.0
2026-04-11T17:18:26.351407,1373675390,75,90000.0
2026-04-11T17:18:26.531766,1373875390,71,85200.0
2026-04-11T17:18:26.711545,1374075390,70,84000.0
2026-04-11T17:18:26.951328,1374275390,67,80400.0
2026-04-11T17:18:27.130962,1374475392,64,76800.0
2026-04-11T17:18:27.311406,1374675390,60,72000.0
2026-04-11T17:18:27.551128,1374875390,54,64800.0
2026-04-11T17:18:27.734606,1375075390,56,67200.0
2026-04-11T17:18:27.970375,1375275390,58,69600.0
2026-04-11T17:18:28.151421,1375475390,61,73200.0
2026-04-11T17:18:28.331454,1375675390,56,67200.0
2026-04-11T17:18:28.570427,1375875390,61,73200.0
2026-04-11T17:18:28.750567,1376075390,68,81600.0
2026-04-11T17:18:28.933503,1376275390,72,86400.0
2026-04-11T17:18:29.172159,1376475390,73,87600.0
2026-04-11T17:18:29.351739,1376675390,74,88800.0
2026-04-11T17:18:29.591121,1376875390,76,91200.0
2026-04-11T17:18:29.772275,1377125397,77,92400.0
2026-04-11T17:18:29.950820,1377325390,74,88800.0
2026-04-11T17:18:30.190663,1377525390,71,85200.0
2026-04-11T17:18:30.371556,1377725390,68,81600.0
2026-04-11T17:18:30.553098,1377925390,67,80400.0
2026-04-11T17:18:30.791473,1378125390,66,79200.0
2026-04-11T17:18:30.971893,1378325390,65,78000.0
2026-04-11T17:18:31.212212,1378525390,70,84000.0
2026-04-11T17:18:31.390633,1378725390,77,92400.0
2026-04-11T17:18:31.571229,1378925390,81,97200.0
2026-04-11T17:18:31.816480,1379125390,81,97200.0
2026-04-11T17:18:31.991037,1379325390,87,104400.0
2026-04-11T17:18:32.171205,1379525390,92,110400.0
